z             LogMbh        LogL5100       LogBolEdd      W2W3          T             ba            beta           FWHMO3Core    RA(degree)        Dec(degree)      MJD        PLATE     FIBER
0.214119      8.295309      43.868800      -1.567030      2.286000      0.500000      0.884550      0.421914       2.487773      181.79861150      30.64024000      53818      2228      425
0.145183      7.713442      43.783400      -1.070563      2.701000      1.000000      0.516468      1.334659       2.396730      182.19893020      31.05303270      53818      2228      449
0.317528      7.936065      43.992500      -1.084086      2.130000      3.000000      0.906271      -1.186222      2.565857      188.49462250      33.32648530      53819      2015      020
0.237728      8.003787      43.986600      -1.157708      2.023000      0.500000      0.528158      0.391246       2.712490      195.08538340      32.26415900      53819      2029      331
0.376165      8.005154      44.582800      -0.562874      2.757000      2.500000      0.761772      -2.265729      2.518462      216.21712140      26.62084630      53819      2131      528
0.224101      7.785117      44.138700      -0.786938      3.415000      3.500000      0.935733      -2.056699      2.651637      179.67665650      26.45411820      53819      2226      140
0.184576      8.291990      43.774700      -1.657811      2.221000      2.000000      0.675561      -0.211748      2.338127      180.30696090      27.27515760      53819      2226      151
0.178896      8.792214      43.973700      -1.959034      2.326000      3.000000      0.711595      -1.303639      2.722391      209.27346910      26.57812880      53820      2118      060
0.061761      7.228474      43.364500      -1.004495      2.860000      1.000000      0.375187      0.503443       2.739699      209.08597020      26.73189350      53820      2118      098
0.130080      7.542864      43.466000      -1.217384      2.295000      1.500000      0.712215      0.817939       2.413460      181.73540890      27.02943850      53820      2227      180
0.231077      7.848639      44.051800      -0.937359      2.725000      1.500000      0.923539      -1.151644      2.601548      233.24844170      25.36675400      53823      2163      499
0.158798      7.995236      43.779700      -1.356057      2.302000      3.000000      0.832782      -1.795012      2.672336      187.32709080      29.88524700      53823      2234      199
0.217408      7.616972      43.716100      -1.041393      2.489000      3.000000      0.956271      -1.832868      2.543421      187.14443750      30.56637520      53823      2234      436
0.049753      7.268071      42.951100      -1.457492      2.471000      1.500000      0.739610      1.182796       2.573366      137.25984590      13.50542670      53826      2434      052
0.278887      8.414927      44.394600      -1.160848      2.175000      2.000000      0.818197      -1.338566      2.413485      223.49887750      9.26205450       53827      1713      019
0.313035      8.733039      44.284500      -1.589059      2.727000      3.000000      0.749945      -0.960884      2.592840      189.97528160      35.25598810      53827      2022      284
0.387980      7.808031      44.364800      -0.583752      2.983000      3.000000      0.859941      -1.491148      2.727398      192.07248880      37.52107300      53827      2022      565
0.163584      7.958564      43.855100      -1.243985      2.346000      1.000000      0.638377      0.671688       2.602044      191.74031380      36.78844690      53827      2022      577
0.157022      7.909312      43.567500      -1.482333      2.235000      1.500000      0.732667      0.660986       2.408607      218.37088950      24.15286020      53827      2135      125
0.340340      8.496154      44.699700      -0.936975      2.950000      2.500000      0.916901      -1.878125      2.517537      217.95081160      24.67404550      53827      2135      215
0.186304      7.991770      43.682600      -1.449690      2.459000      3.000000      0.833586      -0.132152      2.482102      189.18290750      29.97856370      53828      2237      352
0.217022      7.548109      43.972000      -0.716629      2.064000      0.500000      0.927231      0.383487       2.641596      136.95112610      15.98127330      53828      2435      053
0.179337      7.508992      43.933800      -0.715712      3.066000      1.500000      0.879944      -0.268434      2.800987      136.25621660      16.72387100      53828      2435      233
0.307683      7.902527      44.142700      -0.900348      1.795000      3.000000      0.922164      -1.323225      2.598726      194.19102690      32.95026820      53845      1994      559
0.367516      8.575699      44.478500      -1.237720      2.472000      2.500000      0.700279      -1.645486      2.737997      185.79599830      26.82669770      53845      2233      214
0.328193      7.733253      44.387000      -0.486773      2.835000      2.500000      0.696996      -1.151192      2.646848      236.88197610      25.30098750      53846      1849      016
0.133474      8.579924      43.895500      -1.824945      2.718000      1.500000      0.765648      -0.182920      2.671049      235.98069300      25.98721410      53846      1849      115
0.189984      8.167963      44.041600      -1.266884      2.483000      2.500000      0.867711      -2.008779      2.674653      236.15044180      26.01717160      53846      1849      116
0.186830      8.247582      44.044400      -1.343702      2.960000      1.000000      0.648794      0.784540       2.760676      234.97304170      25.34050410      53846      1849      295
0.207748      8.279714      43.852200      -1.568035      2.261000      1.000000      0.944574      1.647030       2.757009      212.38660510      10.88194190      53848      1705      236
0.176226      7.566033      43.855100      -0.851454      2.546000      3.500000      0.853604      -2.010260      2.444104      212.58032250      11.66056030      53848      1705      374
0.285303      7.962074      44.251800      -0.850795      2.687000      3.000000      0.860076      -2.060173      2.550183      199.94382960      8.78261170       53851      1798      090
0.334268      8.479832      44.549800      -1.070552      2.481000      3.000000      0.587307      -1.612912      2.625003      200.25591980      34.11616320      53851      2023      044
0.381064      8.480509      44.472200      -1.148829      2.763000      2.000000      0.887400      -1.569685      2.606963      206.01103940      30.16522380      53851      2094      160
0.210211      8.205463      43.950500      -1.395484      2.158000      1.000000      0.854046      0.599505       2.587058      161.90742100      15.53566840      53851      2480      095
0.333883      8.270823      44.556200      -0.855143      2.935000      2.000000      0.644271      -1.064506      2.518416      210.03301200      27.85925020      53852      2120      497
0.265511      7.999686      44.108200      -1.032006      2.674000      1.500000      0.975175      0.387998       2.561318      164.35787410      16.22751390      53852      2483      036
0.302257      8.366976      44.278900      -1.228597      2.420000      2.500000      0.688872      -1.586065      2.612036      163.01478820      15.32490510      53852      2483      204
0.243413      7.585916      44.011700      -0.714737      2.397000      3.000000      0.891485      -0.984825      2.798931      208.02311350      30.32426110      53854      2116      429
0.241991      8.312707      43.864100      -1.589127      2.773000      2.000000      0.703941      0.015278       2.723708      166.42961790      16.05318220      53855      2491      302
0.220969      8.218893      44.155900      -1.203514      2.790000      2.000000      0.761115      -1.374375      2.737529      167.11821700      16.90691960      53855      2491      402
0.242724      8.563958      44.283700      -1.420779      2.433000      1.500000      0.880658      -0.905930      2.765774      173.29121590      25.03007520      53856      2505      331
0.320157      7.949334      44.444600      -0.645255      2.738000      3.000000      0.914338      -1.661699      2.539135      230.34683870      9.44291040       53857      1721      373
0.214316      8.126870      44.296900      -0.970491      2.818000      3.000000      0.885743      -1.992568      2.534390      208.60870630      14.69766300      53857      1777      612
0.185894      8.196906      44.345200      -0.992226      2.740000      3.000000      0.839519      -1.516045      2.900708      240.90434230      7.14413110       53858      1729      473
0.282960      8.810546      44.545000      -1.406066      2.740000      3.000000      0.883636      -0.755958      2.647697      206.88784190      13.66707920      53858      1776      028
0.384721      8.652602      44.643700      -1.149422      2.406000      3.000000      0.863164      -0.769573      2.595522      205.02037800      13.81281910      53858      1776      271
0.331251      8.505401      44.632700      -1.013222      2.801000      2.500000      0.817158      -1.206706      2.568310      206.22712160      14.47738510      53858      1776      544
0.284383      8.684152      44.411500      -1.413173      2.802000      2.000000      0.613466      -0.649296      2.760904      205.01248470      36.50446630      53858      2101      118
0.242386      8.235330      44.382300      -0.993550      2.876000      3.000000      0.681513      -1.360793      2.576092      205.27303370      37.24772040      53858      2101      496
0.263950      8.483692      44.359100      -1.265113      2.414000      3.000000      0.825613      -1.746952      2.489510      240.29314280      21.11634060      53874      2173      478
0.144632      8.615572      44.052600      -1.703493      2.399000      2.500000      0.767077      -2.043585      2.715360      209.07415660      7.27318190       53875      1805      587
0.343861      7.829837      44.372000      -0.598357      2.651000      2.500000      0.827105      -0.087412      2.770609      228.57702190      8.25721070       53876      1719      126
0.370540      8.370084      44.594600      -0.916005      2.307000      2.500000      0.785812      -2.657580      2.698352      218.47093040      29.06953740      53876      2134      602
0.147676      7.937905      44.102500      -0.975926      2.348000      2.000000      0.832058      0.096595       2.795829      166.09247860      22.97089710      53876      2486      037
0.184818      8.444614      43.992300      -1.592834      2.872000      1.500000      0.994761      0.084414       2.528832      165.67858800      22.46380040      53876      2486      061
0.345081      8.776419      44.502400      -1.414540      2.767000      2.500000      0.969821      -1.113458      2.675581      164.25126870      23.93012160      53876      2486      375
0.300935      8.329319      44.276000      -1.193840      2.667000      3.000000      0.959327      -1.043970      2.705966      164.79232740      23.96534220      53876      2486      475
0.306467      8.918003      44.251500      -1.807023      2.426000      1.500000      0.757643      0.178735       2.656665      176.59507730      21.98872880      53876      2507      022
0.255694      8.322624      44.394200      -1.068944      2.820000      3.000000      0.937511      -2.376509      2.698745      248.52005960      13.42147700      53877      2204      491
0.266415      7.789466      44.259300      -0.670687      2.853000      2.000000      0.827934      -0.996957      2.325812      247.07581030      16.29945450      53880      2208      577
0.333874      7.917386      44.289200      -0.768707      2.839000      2.500000      0.810217      -1.033130      2.511075      247.64704780      16.13612520      53880      2208      632
0.191787      8.361159      43.969100      -1.532580      2.355000      1.000000      0.505444      0.174724       2.635864      247.21721020      12.68948220      53881      2530      631
0.139261      8.472215      43.984500      -1.628235      2.340000      2.500000      0.574796      -1.150185      2.591966      177.82456050      22.48692660      53882      2511      529
0.141099      8.431915      43.859000      -1.713436      2.508000      0.500000      0.568118      0.415225       2.574720      226.18980860      9.22848820       53883      1717      187
0.238152      8.480340      44.428600      -1.192261      3.022000      2.000000      0.932237      -0.651107      2.590023      208.13674250      12.72260920      53883      1778      283
0.258312      7.808165      44.241700      -0.706985      2.972000      3.000000      0.736975      -1.353681      2.069198      207.89855730      13.95611110      53883      1778      350
0.080261      7.752805      43.540800      -1.352525      2.789000      1.500000      0.499458      -0.638435      2.580537      195.09384330      8.93940450       53883      1793      217
0.229560      8.712062      44.032200      -1.820382      2.578000      2.500000      0.757182      -0.243233      2.658496      244.46969580      7.92555120       53884      1731      540
0.349986      7.883957      44.205300      -0.819177      2.542000      2.000000      0.891742      -1.336261      2.478454      197.49207830      10.86659250      53884      1796      419
0.247624      8.790225      44.033100      -1.897645      2.199000      0.500000      0.795128      1.607095       2.559648      224.75492620      7.49220450       53884      1815      280
0.215450      8.989741      44.277800      -1.852461      2.426000      1.000000      0.761619      -0.787227      2.633405      215.03955330      11.01908220      53885      1707      415
0.236500      7.830018      44.189100      -0.781439      2.452000      3.000000      0.671980      -1.359727      2.873617      231.09229360      26.70657590      53885      2160      444
0.232700      8.025469      44.100300      -1.065690      2.503000      3.500000      0.956172      -1.552872      2.403839      231.56488960      26.44205040      53885      2160      567
0.235500      7.949372      44.209200      -0.880692      3.003000      3.500000      0.744084      -1.071525      2.666058      206.38679080      9.21093860       53886      1804      121
0.242500      8.605475      44.572500      -1.173495      2.994000      1.500000      0.533119      -0.670399      2.906960      205.86365280      8.37614450       53886      1804      238
0.105000      7.606954      43.985000      -0.762474      2.275000      2.000000      0.634468      -0.224233      2.505666      205.39051430      9.06582830       53886      1804      255
0.091300      7.290744      43.559200      -0.872064      2.552000      1.500000      0.895373      0.250763       2.410703      233.41957860      18.51831910      53886      2164      135
0.318800      8.757981      44.332000      -1.566502      2.710000      2.500000      0.832677      -1.721548      2.751078      231.70816950      19.54305970      53886      2164      360
0.256900      8.261403      44.367600      -1.034324      2.474000      2.500000      0.972370      -2.026156      2.682459      220.15972940      8.67644220       53903      1813      471
0.258500      8.056669      44.326000      -0.871190      2.514000      3.000000      0.925484      -1.380202      2.596484      198.30050220      28.79167360      53904      2009      070
0.318100      8.677643      44.336000      -1.482163      2.542000      1.000000      0.967609      -0.084520      2.701966      244.89191740      16.62060670      53904      2201      515
0.084400      8.304430      43.545400      -1.899551      2.250000      1.500000      0.791191      0.368044       2.652806      235.65358540      23.17261080      53917      2165      009
0.307200      7.826103      44.316500      -0.650124      2.206000      3.000000      0.617672      -1.239610      2.438710      245.19101050      15.10452520      53918      2198      017
0.301700      8.399073      44.652700      -0.886893      2.165000      2.000000      0.872984      -2.440872      2.649288      242.63174340      15.42701630      53918      2198      339
0.230100      7.668570      44.041100      -0.767991      2.594000      2.500000      0.887005      -1.291592      2.593900      226.17157470      7.27279690       53919      1816      300
