z             LogMbh        LogL5100       LogBolEdd      W2W3          T             ba            beta           FWHMO3Core    V98               sigma           RA(degree)        Dec(degree)      MJD        PLATE     FIBER
0.247494      7.945612      44.169400      -0.916732      2.644000      2.000000      0.875631      1.590676       2.617466      -1096.544407      155.968726      246.61803020      36.58894060      52765      1338      467
0.223478      7.575852      43.817700      -0.898673      2.974000      3.500000      0.904998      -0.126564      2.601446      -1163.563149      287.920185      227.45872030      36.80771450      52819      1352      067
0.053753      7.319813      43.041400      -1.418933      1.864000      1.500000      0.413836      2.271427       2.676866      -1252.637512      277.217636      241.39576940      31.24435090      52826      1405      518
0.213743      7.682158      43.725100      -1.097578      2.612000      4.500000      0.720915      -1.120398      2.428228      -862.214970       335.213630      253.50353510      21.14917540      52885      1415      243
0.283917      8.351308      44.128100      -1.363728      2.623000      3.000000      0.798640      0.077793       2.557984      -1374.227225      542.168248      129.62121900      29.78614780      52933      1268      564
0.223857      7.647400      43.803400      -0.984520      2.473000      4.000000      0.902609      -0.483787      2.427711      -841.596632       311.857436      126.00691550      25.39490280      52945      1586      317
0.251861      7.470500      44.032700      -0.578320      2.722000      3.500000      0.941591      -0.619235      2.613971      -1437.002923      216.076471      125.75210540      6.89181570       52962      1296      362
0.311252      8.501422      44.121800      -1.520143      2.786000      4.500000      0.835349      -0.875592      2.729582      -1202.401049      205.546273      124.62233140      24.14632670      52962      1585      157
0.227010      7.873104      44.069400      -0.944225      2.576000      5.000000      0.867588      -1.695884      2.400161      -836.873913       299.266127      135.02615690      34.80288700      52964      1211      153
0.366734      7.781145      44.271100      -0.650566      2.764000      4.000000      0.677672      -1.142101      2.030645      -759.187009       270.607399      133.27262580      35.12605000      52964      1211      356
0.355902      8.396878      44.502500      -1.034899      2.926000      4.500000      0.917760      -0.696945      2.610776      -1123.274196      313.896918      131.46300810      27.72326350      52965      1588      069
0.261923      7.515036      44.010100      -0.645457      2.790000      2.500000      0.655767      0.015689       2.672998      -1445.464407      387.260899      139.95649630      38.66032260      52972      1213      562
0.100213      7.793434      43.442300      -1.491654      2.522000      2.000000      0.412898      2.156531       2.496074      -1079.797040      320.211805      131.79402550      29.53969000      52972      1589      331
0.151479      7.610861      43.596900      -1.154481      2.272000      2.500000      0.439591      1.303043       2.540623      -941.159829       374.120904      136.94233860      7.63678880       52973      1300      045
0.255325      8.069023      44.019200      -1.190343      3.344000      3.500000      0.757917      -0.383667      2.555959      -956.033036       336.355943      134.75637000      29.84591950      52974      1590      193
0.341028      8.052123      44.425300      -0.767344      3.253000      4.500000      0.648087      -1.609177      2.575611      -1182.576787      456.822034      157.85161360      43.45305160      52990      1429      154
0.196970      8.230119      44.168100      -1.202540      3.061000      3.500000      0.600685      -0.971161      2.632181      -1012.058415      265.546123      133.67388230      30.96523990      52991      1270      026
0.265922      7.777221      44.057000      -0.860742      3.005000      4.000000      0.944011      -0.943093      2.705660      -1193.035392      270.590241      160.12238520      44.24317030      52992      1431      101
0.262621      8.010073      44.092800      -1.057793      3.534000      3.500000      0.758722      0.189184       2.796422      -1556.125205      492.608683      138.32545290      35.35889530      52993      1273      418
0.250966      8.285472      44.010800      -1.415193      2.031000      2.500000      0.809416      0.422661       2.622946      -1276.571839      392.001425      144.43246230      10.36079480      52993      1304      513
0.084392      7.620268      43.466500      -1.294288      2.834000      3.500000      0.635145      0.019362       2.504677      -778.560353       265.036226      139.59583570      35.91076100      52995      1274      352
0.269313      8.520786      44.194800      -1.466507      3.172000      4.000000      0.786008      -1.065344      2.558661      -938.276892       299.205346      154.41794170      10.62826030      52999      1597      112
0.233557      7.991999      44.033700      -1.098820      2.959000      3.500000      0.710834      -0.592641      2.502804      -1179.268470      423.728420      157.62155700      41.56102430      53002      1359      596
0.343939      8.228419      44.384400      -0.984540      2.975000      4.000000      0.744662      -1.073582      2.455632      -1020.742872      335.828901      159.32587570      39.22971790      53003      1432      229
0.187112      7.635822      43.720900      -1.055443      3.064000      4.500000      0.775091      -1.246632      2.455410      -770.509081       303.208495      168.35101210      42.85468630      53003      1439      527
0.197915      7.986695      43.804000      -1.323216      2.619000      2.500000      0.740153      0.925159       2.548562      -858.205493       265.519867      154.87456860      40.26440300      53034      1357      038
