z             LogMbh        LogL5100       LogBolEdd      W2W3          T             ba            beta           FWHMO3Core    RA(degree)        Dec(degree)      MJD        PLATE     FIBER
0.188751      7.724149      43.632000      -1.232670      2.653000      3.500000      0.979254      0.032297       2.602106      218.76800830      48.22680230      53464      1674      365
0.297857      8.203345      44.127000      -1.216865      2.968000      3.000000      0.555019      0.010849       2.858077      220.09401180      47.31926860      53464      1674      516
0.176398      8.149547      43.749700      -1.540367      2.857000      3.500000      0.810273      -0.635346      2.690999      173.86263060      39.00422650      53466      1972      272
0.269835      8.460492      44.362500      -1.238513      2.510000      4.000000      0.784772      -2.422791      2.569888      173.30350150      40.17476490      53466      1972      375
0.384499      8.760177      44.500600      -1.400097      2.558000      3.500000      0.742643      -0.989172      2.365089      167.56714470      36.09599340      53466      2034      575
0.085404      7.443903      43.122900      -1.461523      2.380000      3.000000      0.925690      0.983418       2.467056      181.97133400      15.03924310      53467      1764      558
0.286755      8.731792      44.134600      -1.737713      2.908000      3.000000      0.769742      0.004205       2.683891      181.52155820      35.64028690      53467      2103      061
0.213023      7.967398      43.925900      -1.182019      2.958000      2.500000      0.804904      0.348854       2.627316      180.47772820      35.47988330      53467      2103      139
0.220397      8.393227      44.122900      -1.410847      2.546000      2.500000      0.398977      -1.017169      2.702653      203.17158550      30.01853280      53467      2110      043
0.279020      8.330197      44.135600      -1.335117      2.630000      3.500000      0.838669      -0.934676      2.530400      201.97677560      31.91694870      53467      2110      417
0.194331      8.013857      43.810800      -1.343578      2.385000      3.000000      0.723158      0.310425       2.623955      203.89350730      31.25074620      53467      2110      637
0.313016      8.795895      44.287300      -1.649116      3.030000      4.000000      0.684682      -1.413842      2.596380      170.67956730      36.69488700      53467      2111      582
0.193720      8.486560      43.884700      -1.742380      2.064000      3.000000      0.736482      1.198808       2.616526      203.68812670      31.88272390      53468      2109      122
0.102091      7.631348      43.566800      -1.205069      2.875000      3.000000      0.705804      0.176090       2.522189      172.85173320      34.50338630      53468      2113      070
0.279710      7.938291      44.054000      -1.024811      2.415000      3.000000      0.876012      0.091148       2.492859      171.69229320      36.21260570      53468      2113      403
0.084454      7.454038      43.199900      -1.394658      2.709000      2.500000      0.879538      1.576031       2.398546      172.29048520      36.36519920      53468      2113      435
0.221503      7.900734      44.038500      -1.002754      2.896000      5.000000      0.701872      -0.868617      2.776431      179.22285240      33.52974150      53469      2099      186
0.177980      7.683221      43.710700      -1.113042      3.056000      3.500000      0.488024      -1.016540      2.452661      178.86086150      34.55417730      53469      2099      470
0.148905      7.952731      43.367900      -1.725352      2.642000      3.500000      0.786623      0.018898       2.483292      232.01661300      36.63962060      53470      1400      064
0.197393      7.931993      43.842200      -1.230314      2.797000      3.000000      0.650289      0.751906       2.619596      229.51802610      36.79660440      53470      1400      305
0.255347      7.965172      43.796900      -1.308793      2.710000      3.000000      0.806730      0.005165       2.637609      185.79431000      8.14531200       53472      1626      481
0.137152      7.569346      43.522200      -1.187667      2.672000      4.000000      0.798893      -1.466266      2.589791      250.37563550      27.98479010      53472      1686      126
0.297773      8.062295      44.054100      -1.148715      2.215000      3.500000      0.927071      0.270880       2.725435      190.54363430      11.87327700      53472      1694      320
0.223813      7.987213      43.631200      -1.496533      2.516000      4.000000      0.937942      0.817422       2.671515      205.03452640      39.21158280      53472      2005      587
0.179469      8.005322      43.807600      -1.338242      2.800000      4.500000      0.910272      -1.962132      2.623487      187.11169190      6.64051300       53473      1627      252
0.197992      8.148260      44.043900      -1.244880      2.688000      3.000000      0.787503      -0.077647      2.432578      193.20581850      12.11526150      53473      1695      265
0.366976      8.061206      44.386300      -0.815427      2.801000      4.000000      0.674416      -2.186709      2.611795      175.84621150      31.22988300      53473      2008      075
0.375691      9.012605      44.668100      -1.485026      2.267000      3.500000      0.680746      -1.786330      2.638356      188.87427350      7.25280690       53474      1628      231
0.370993      8.234153      44.485900      -0.888774      2.720000      4.000000      0.792491      -1.690236      2.575574      188.48390310      7.79955710       53474      1628      394
0.132032      8.662987      44.000400      -1.803107      2.953000      3.500000      0.516816      0.289491       2.638508      189.28100290      7.67354410       53474      1628      465
